{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV_ROOFTOP;PV_UTILITY;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;DHN_SOLAR;DEC_SOLAR;PT_COLLECTOR;ST_COLLECTOR
6890;8.16674E-05;0.000219094;0;0.00000235;0.000114155;0;0;0.134425363;0.266515726;0.300346062;0.540698203;0;0;0;0;0
6891;8.13174E-05;0.000192695;0;0.00000117;0.000114155;0;0;0.168117231;0.206648413;0.300164124;0.539715185;0;0;0;0;0
6892;7.69875E-05;0.000202195;0;0.0000141;0.000114155;0;0;0.173822666;0.220563044;0.299982186;0.538760798;0;0;0;0;0
6893;7.59476E-05;0.000230494;0;0.0000376;0.000114155;0;0;0.189206375;0.281532575;0.299800248;0.537815956;0;0;0;0;0
6894;7.80075E-05;0.000233094;0;0.000094;0.000114155;0;0;0.216265811;0.27331508;0.299610041;0.536832937;0;0;0;0;0
6895;8.39873E-05;0.000204895;0;0.0001821;0.000114155;0;0;0.265882134;0.18567116;0.299428103;0.535888095;0;0;0;0;0
6896;9.49369E-05;0.000163396;0;0.000158603;0.000114155;0.105290515;0.105290515;0.222765814;0.154043808;0.299229626;0.534933708;0;0.016675024;0.016675024;0;0
6897;0.000102597;0.000144496;0;0.000146855;0.000114155;0.19303261;0.19303261;0.310708982;0.193190115;0.299047688;0.533960234;0;0.135203439;0.135203439;0;0
6898;0.000107097;0.000123197;0;0.000164478;0.000114155;0.228129449;0.228129449;0.464104643;0.139251615;0.29886575;0.533005847;0;0.232252839;0.232252839;0;0
6899;0.000110596;9.91074E-05;0;0.000187974;0.000114155;0.219355239;0.219355239;0.51915051;0.092449452;0.298683813;0.53205146;0;0.319006547;0.319006547;0;0
6900;0.000111296;8.25478E-05;0;0.000206772;0.000114155;0.20180682;0.20180682;0.57439502;0.061257372;0.298493605;0.531077986;0;0.345755357;0.345755357;0;0
6901;0.000108796;8.82077E-05;0;0.000187974;0.000114155;0.175484191;0.175484191;0.620822038;0.072033839;0.298311667;0.530123599;0;0.338808263;0.338808263;0;0
6902;0.000106497;6.96582E-05;0;0.000190324;0.000114155;0.122838934;0.122838934;0.661278764;0.081388655;0.29812973;0.529169213;0;0.293867064;0.293867064;0;0
6903;0.000104297;7.11981E-05;0;0.000213821;0.000114155;0.078967886;0.078967886;0.658486742;0.020524431;0.297939522;0.528195738;0;0.197477387;0.197477387;0;0
6904;0.000103197;7.05181E-05;0;0.00022322;0.000114155;0.035096838;0.035096838;0.616705737;0.018857063;0.297757584;0.527241352;0;0.081362963;0.081362963;0;0
6905;0.000105397;7.84179E-05;0;0.00022322;0.000114155;0;0;0.625203194;0.069467846;0.297567377;0.526286965;0;0;0;0;0
6906;0.000111696;8.91977E-05;0;0.000164478;0.000114155;0;0;0.654712547;0.043969391;0.297377169;0.525313491;0;0;0;0;0
6907;0.000116396;9.29976E-05;0;0.000117;0.000114155;0;0;0.686616637;0.008582561;0.297195231;0.524359104;0;0;0;0;0
6908;0.000108896;0.000100797;0;0.0000881;0.000114155;0;0;0.718906975;0.032736591;0.297013294;0.523414261;0;0;0;0;0
6909;0.000104497;0.000106697;0;0.0000587;0.000114155;0;0;0.76493671;0.029300056;0.296831356;0.522431243;0;0;0;0;0
6910;9.96468E-05;0.000138696;0;0.0000376;0.000114155;0;0;0.760489339;0.019450295;0.296641148;0.521476857;0;0;0;0;0
6911;9.02471E-05;0.000166296;0;0.0000235;0.000114155;0;0;0.742721928;0.022658663;0.296459211;0.520532014;0;0;0;0;0
6912;8.31473E-05;0.000201695;0;0.0000094;0.000114155;0;0;0.697817831;0.076863943;0.296277273;0.519548996;0;0;0;0;0
6913;7.78975E-05;0.000202995;0;0.00000587;0.000114155;0;0;0.654182835;0.13019166;0.296087065;0.518604153;0;0;0;0;0
6914;7.36576E-05;0.000216094;0;0.00000235;0.000114155;0;0;0.576922186;0.350874052;0.295905128;0.517649766;0;0;0;0;0
6915;7.41476E-05;0.000184595;0;0.00000117;0.000114155;0;0;0.461853368;0.716793036;0.29571492;0.516666748;0;0;0;0;0
6916;7.12277E-05;0.000183995;0;0.0000141;0.000114155;0;0;0.385254859;0.852608116;0.295524712;0.515721905;0;0;0;0;0
6917;7.07077E-05;0.000201095;0;0.0000376;0.000114155;0;0;0.34048319;0.776182954;0.295342775;0.514767518;0;0;0;0;0
6918;6.95278E-05;0.000208395;0;0.000094;0.000114155;0;0;0.348848219;0.617031733;0.295160837;0.513794044;0;0;0;0;0
6919;7.24577E-05;0.000179195;0;0.0001821;0.000114155;0;0;0.309252275;0.422012777;0.294970629;0.512839657;0;0;0;0;0
6920;8.02674E-05;0.000140696;0;0.000158603;0.000114155;0.026322629;0.026322629;0.280338848;0.295299775;0.294788692;0.511885271;0;0;0;0;0
6921;8.80372E-05;0.000121897;0;0.000146855;0.000114155;0.061419467;0.061419467;0.254537477;0.183350885;0.294606754;0.510911796;0;0.041108803;0.041108803;0;0
6922;9.4357E-05;9.85874E-05;0;0.000164478;0.000114155;0.070193676;0.070193676;0.219719972;0.119794299;0.294424816;0.50995741;0;0.09470838;0.09470838;0;0
6923;9.86168E-05;7.6708E-05;0;0.000187974;0.000114155;0.105290515;0.105290515;0.21156462;0.131974867;0.294234609;0.509003023;0;0.146488718;0.146488718;0;0
6924;0.000101397;6.42383E-05;0;0.000206772;0.000114155;0.114064724;0.114064724;0.218461907;0.113854956;0.294044401;0.508029549;0;0.205044222;0.205044222;0;0
6925;9.62569E-05;7.12981E-05;0;0.000187974;0.000114155;0.096516305;0.096516305;0.276686045;0.086187167;0.293862464;0.507075162;0;0.292357695;0.292357695;0;0
6926;9.3027E-05;5.64185E-05;0;0.000190324;0.000114155;0.096516305;0.096516305;0.346652123;0.105651502;0.293672256;0.506120776;0;0.261530591;0.261530591;0;0
6927;9.10471E-05;5.54685E-05;0;0.000213821;0.000114155;0.087742096;0.087742096;0.382065553;0.150930216;0.293490318;0.505147301;0;0.188920967;0.188920967;0;0
6928;9.2797E-05;5.48986E-05;0;0.00022322;0.000114155;0.043871048;0.043871048;0.41357236;0.212615838;0.293308381;0.504192915;0;0.079368797;0.079368797;0;0
6929;9.82068E-05;6.32183E-05;0;0.00022322;0.000114155;0.00877421;0.00877421;0.463707359;0.160994103;0.293118173;0.503248072;0;0;0;0;0
6930;0.000107997;7.25181E-05;0;0.000164478;0.000114155;0;0;0.511326228;0.078292614;0.292936235;0.502265054;0;0;0;0;0
6931;0.000113896;7.95679E-05;0;0.000117;0.000114155;0;0;0.529104675;0.024526116;0.292754298;0.501320211;0;0;0;0;0
6932;0.000108297;8.74577E-05;0;0.0000881;0.000114155;0;0;0.55456394;0.033951137;0.29257236;0.500365824;0;0;0;0;0
6933;0.000104197;9.57275E-05;0;0.0000587;0.000114155;0;0;0.560931516;0.223385285;0.292373882;0.499382806;0;0;0;0;0
6934;9.90568E-05;0.000127597;0;0.0000376;0.000114155;0;0;0.536995171;0.471008846;0.292191945;0.498437963;0;0;0;0;0
6935;8.72472E-05;0.000158596;0;0.0000235;0.000114155;0;0;0.507154749;0.379795001;0.292001737;0.497483577;0;0;0;0;0
6936;7.96474E-05;0.000202695;0;0.0000094;0.000114155;0;0;0.435389858;0.701390059;0.291819799;0.496510102;0;0;0;0;0
6937;7.52576E-05;0.000209395;0;0.00000587;0.000114155;0;0;0.365158923;0.726477815;0.13441888;0.495555716;0;0;0;0;0
6938;7.27277E-05;0.000216794;0;0.00000235;0.000114155;0;0;0.314560427;0.718225218;0.134236942;0.494601329;0;0;0;0;0
6939;7.56676E-05;0.000178795;0;0.00000117;0.000114155;0;0;0.254405049;0.768737714;0.134046735;0.493627855;0;0;0;0;0
6940;7.78275E-05;0.000173895;0;0.0000141;0.000114155;0;0;0.233779402;0.697251474;0.133864797;0.492673468;0;0;0;0;0
6941;8.80172E-05;0.000187895;0;0.0000376;0.000114155;0;0;0.212425402;0.704995086;0.133674589;0.491719081;0;0;0;0;0
6942;0.000104797;0.000188595;0;0.000094;0.000114155;0;0;0.240345619;0.636166105;0.133484382;0.490745607;0;0;0;0;0
6943;0.000125096;0.000158796;0;0.0001821;0.000114155;0;0;0.25048739;0.216076945;0.133302444;0.48979122;0;0;0;0;0
6944;0.000137296;0.000123297;0;0.000158603;0.000114155;0.096516305;0.096516305;0.132902442;0.140687307;0.133120506;0.488836834;0;0;0;0;0
6945;0.000140495;0.000109497;0;0.000146855;0.000114155;0.20180682;0.20180682;0.04303907;0.104303566;0.132938569;0.487863359;0;0.031610776;0.031610776;0;0
6946;0.000144495;9.18276E-05;0;0.000164478;0.000114155;0.263226287;0.263226287;0.017105272;0.041322662;0.132748361;0.486908973;0;0.082762377;0.082762377;0;0
6947;0.000148095;7.29581E-05;0;0.000187974;0.000114155;0.324645754;0.324645754;0.02234721;0.022988627;0.132566423;0.48596413;0;0.177155889;0.177155889;0;0
6948;0.000139696;5.92684E-05;0;0.000206772;0.000114155;0.342194173;0.342194173;0.036936351;0.021963634;0.132384486;0.484981112;0;0.311429717;0.311429717;0;0
6949;0.000139496;5.79185E-05;0;0.000187974;0.000114155;0.289548916;0.289548916;0.059294596;0.009140691;0.132194278;0.484036269;0;0.448652311;0.448652311;0;0
6950;0.000137896;3.6949E-05;0;0.000190324;0.000114155;0.184258401;0.184258401;0.072625672;0.006672985;0.132004071;0.483081882;0;0.378701574;0.378701574;0;0
6951;0.000135296;3.23092E-05;0;0.000213821;0.000114155;0.114064724;0.114064724;0.069833651;0.006571188;0.131822133;0.482098864;0;0.263509763;0.263509763;0;0
6952;0.000132796;3.10692E-05;0;0.00022322;0.000114155;0.061419467;0.061419467;0.118313301;0.006571188;0.131631925;0.481154021;0;0.115721589;0.115721589;0;0
6953;0.000129496;3.8539E-05;0;0.00022322;0.000114155;0;0;0.145637593;0.006571188;0.131449988;0.480199635;0;0;0;0;0
6954;0.000134396;5.32786E-05;0;0.000164478;0.000114155;0;0;0.152071382;0.006571188;0.13126805;0.47922616;0;0;0;0;0
6955;0.000137696;6.67582E-05;0;0.000117;0.000114155;0;0;0.139865943;0.006571188;0.131077842;0.478271774;0;0;0;0;0
6956;0.000128096;7.6628E-05;0;0.0000881;0.000114155;0;0;0.15001875;0.006571188;0.130895905;0.477317387;0;0;0;0;0
6957;0.000121696;8.61877E-05;0;0.0000587;0.000114155;0;0;0.160557804;0.009649677;0.130713967;0.476343913;0;0;0;0;0
6958;0.000113496;0.000114397;0;0.0000376;0.000114155;0;0;0.136820101;0.033737012;0.130532029;0.475389526;0;0;0;0;0
6959;9.91168E-05;0.000149296;0;0.0000235;0.000114155;0;0;0.142062039;0.046591547;0.130333552;0.474435139;0;0;0;0;0
6960;9.06871E-05;0.000194695;0;0.0000094;0.000114155;0;0;0.169253903;0.053770008;0.130151614;0.473461665;0;0;0;0;0
6961;9.14071E-05;0.000159596;0;0.00000587;0.000114155;0;0;0.212094332;0.058898484;0.129969676;0.472507278;0;0;0;0;0
6962;8.60672E-05;0.000187995;0;0.00000235;0.000114155;0;0;0.249295539;0.01700014;0.129779469;0.471552892;0;0;0;0;0
6963;8.57172E-05;0.000180795;0;0.00000117;0.000114155;0;0;0.250090106;0.015806655;0.129597531;0.470579417;0;0;0;0;0
6964;8.59672E-05;0.000163996;0;0.0000141;0.000114155;0;0;0.277149542;0.012113873;0.129415593;0.469625031;0;0;0;0;0
6965;9.74569E-05;0.000138896;0;0.0000376;0.000114155;0;0;0.336841422;0.010980062;0.129225386;0.468680188;0;0;0;0;0
6966;0.000110096;0.000175695;0;0.000094;0.000114155;0;0;0.37271835;0.00688009;0.129043448;0.46769717;0;0;0;0;0
6967;0.000131396;0.000137396;0;0.0001821;0.000114155;0;0;0.428823641;0.006981887;0.12886151;0.466752327;0;0;0;0;0
6968;0.000136596;0.000147996;0;0.000158603;0.000114155;0.087742096;0.087742096;0.345725128;0.009446083;0.128663033;0.46579794;0;0.030457259;0.030457259;0;0
6969;0.000138596;0.000129697;0;0.000146855;0.000114155;0.184258401;0.184258401;0.266345632;0.006571188;0.128481095;0.464814922;0;0.174047189;0.174047189;0;0
6970;0.000141495;0.000104197;0;0.000164478;0.000114155;0.236903658;0.236903658;0.294994203;0.006571188;0.128299157;0.463870079;0;0.345385511;0.345385511;0;0
6971;0.000146095;6.99582E-05;0;0.000187974;0.000114155;0.289548916;0.289548916;0.303414411;0.006571188;0.12810895;0.462915693;0;0.429200448;0.429200448;0;0
6972;0.000138996;3.57391E-05;0;0.000206772;0.000114155;0.333419963;0.333419963;0.290877902;0.006571188;0.127927012;0.461942218;0;0.460467368;0.460467368;0;0
6973;0.000140995;1.41396E-05;0;0.000187974;0.000114155;0.324645754;0.324645754;0.277149542;0.006571188;0.127745074;0.460987832;0;0.437916802;0.437916802;0;0
6974;0.000139296;0;0;0.000190324;0.000114155;0.272000496;0.272000496;0.269457688;0.006571188;0.127563137;0.460033445;0;0.37486318;0.37486318;0;0
6975;0.000136696;0;0;0.000213821;0.000114155;0.19303261;0.19303261;0.245984841;0.006571188;0.127372929;0.459059971;0;0.247606416;0.247606416;0;0
6976;0.000134796;0;0;0.00022322;0.000114155;0.096516305;0.096516305;0.269457688;0.007083684;0.127190991;0.458105584;0;0.111803228;0.111803228;0;0
6977;0.000132496;0;0;0.00022322;0.000114155;0;0;0.337768418;0.011769868;0.127009054;0.457151197;0;0;0;0;0
6978;0.000137396;1.95295E-05;0;0.000164478;0.000114155;0;0;0.362444151;0.029043808;0.126810576;0.456177723;0;0;0;0;0
6979;0.000139895;4.43688E-05;0;0.000117;0.000114155;0;0;0.349510359;0.031511514;0.126628639;0.455223336;0;0;0;0;0
6980;0.000130496;5.46086E-05;0;0.0000881;0.000114155;0;0;0.361638548;0.044085229;0.126446701;0.45426895;0;0;0;0;0
6981;0.000123796;6.71482E-05;0;0.0000587;0.000114155;0;0;0.363304933;0.041561359;0.126256493;0.453295475;0;0;0;0;0
6982;0.000115196;9.34475E-05;0;0.0000376;0.000114155;0;0;0.377430576;0.039265656;0.126074556;0.452341089;0;0;0;0;0
6983;0.000105497;8.06279E-05;0;0.0000235;0.000114155;0;0;0.363702216;0.065571469;0.125892618;0.451396246;0;0;0;0;0
6984;0.000100997;8.05879E-05;0;0.0000094;0.000114155;0;0;0.212094332;0.092565291;0.12571068;0.450413228;0;0;0;0;0
6985;9.60769E-05;7.5778E-05;0;0.00000587;0.000114155;0;0;0.249295539;0.08244524;0.125462583;0.449535192;0;0;0;0;0
6986;9.1877E-05;7.7958E-05;0;0.00000235;0.000114155;0;0;0.250090106;0.050179023;0.125123518;0.448762139;0;0;0;0;0
6987;9.03971E-05;7.01882E-05;0;0.00000117;0.000114155;0;0;0.277149542;0.088651362;0.124784452;0.448008173;0;0;0;0;0
6988;8.89671E-05;6.22484E-05;0;0.0000141;0.000114155;0;0;0.336841422;0.103394412;0.124461926;0.44723512;0;0;0;0;0
6989;9.86068E-05;5.22186E-05;0;0.0000376;0.000114155;0;0;0.37271835;0.134793597;0.12412286;0.446481155;0;0;0;0;0
6990;0.000118496;4.17489E-05;0;0.000094;0.000114155;0;0;0.428823641;0.080651502;0.123783794;0.445727189;0;0;0;0;0
6991;0.000137496;3.8539E-05;0;0.0001821;0.000114155;0;0;0.345725128;0.075589722;0.123444729;0.444954136;0;0;0;0;0
6992;0.000146195;3.9089E-05;0;0.000158603;0.000114155;0.070193676;0.070193676;0.266345632;0.046279135;0.123105663;0.444200171;0;0;0;0;0
6993;0.000146595;5.75485E-05;0;0.000146855;0.000114155;0.166709982;0.166709982;0.294994203;0.077618646;0.122766597;0.443427118;0;0;0;0;0
6994;0.000149095;6.83182E-05;0;0.000164478;0.000114155;0.280774706;0.280774706;0.303414411;0.094502949;0.122427532;0.442673152;0;0;0;0;0
6995;0.000152095;7.93979E-05;0;0.000187974;0.000114155;0.342194173;0.342194173;0.290877902;0.057922634;0.122105006;0.441900099;0;0;0;0;0
6996;0.000144895;8.77077E-05;0;0.000206772;0.000114155;0.350968382;0.350968382;0.277149542;0.023813536;0.12176594;0.441146134;0;0;0;0;0
6997;0.000144795;9.97674E-05;0;0.000187974;0.000114155;0.368516802;0.368516802;0.269457688;0.024835018;0.121426874;0.44037308;0;0;0;0;0
6998;0.000141895;0.000116797;0;0.000190324;0.000114155;0.342194173;0.342194173;0.245984841;0.035776467;0.121087809;0.439619115;0;0;0;0;0
6999;0.000137596;0.000159496;0;0.000213821;0.000114155;0.263226287;0.263226287;0.269457688;0.046282645;0.120748743;0.438846062;0;0;0;0;0
7000;0.000135796;0.000181195;0;0.00022322;0.000114155;0.122838934;0.122838934;0.337768418;0.035411401;0.120417947;0.438092096;0;0;0;0;0
7001;0.000131796;0.000195095;0;0.00022322;0.000114155;0;0;0.362444151;0.030072311;0.120078881;0.437319043;0;0;0;0;0
7002;0.000138096;0.000158596;0;0.000164478;0.000114155;0;0;0.349510359;0.017217776;0.119748086;0.436565078;0;0;0;0;0
7003;0.000137396;0.000137196;0;0.000117;0.000114155;0;0;0.361638548;0.01334246;0.11940902;0.435782481;0;0;0;0;0
7004;0.000129596;0.000117297;0;0.0000881;0.000114155;0;0;0.363304933;0.055117944;0.119069954;0.435038059;0;0;0;0;0
7005;0.000119396;0.000157496;0;0.0000587;0.000114155;0;0;0.377430576;0.031764252;0.118739158;0.434255462;0;0;0;0;0
7006;0.000111796;0.000185595;0;0.0000376;0.000114155;0;0;0.363702216;0.007599691;0.118400093;0.43351104;0;0;0;0;0
7007;0.000104697;0.000161096;0;0.0000235;0.000114155;0;0;0.338231915;0.010727324;0.118061027;0.432757075;0;0;0;0;0
7008;9.3477E-05;0.000246294;0;0.0000094;0.000114155;0;0;0.228934748;0.054896799;0.117721961;0.431974478;0;0;0;0;0
7009;8.90871E-05;0.000266293;0;0.00000587;0.000114155;0;0;0.228934748;0.081802864;0.117391165;0.431230056;0;0;0;0;0
7010;8.61872E-05;0.000270293;0;0.00000235;0.000114155;0;0;0.226087548;0.037124403;0.1170521;0.430447459;0;0;0;0;0
7011;8.74472E-05;0.000235494;0;0.00000117;0.000114155;0;0;0.222368531;0.149413788;0.116721304;0.429703038;0;0;0;0;0
7012;8.40973E-05;0.000233994;0;0.0000141;0.000114155;0;0;0.214676676;0.195566554;0.116382238;0.428920441;0;0;0;0;0
7013;9.10371E-05;0.000254193;0;0.0000376;0.000114155;0;0;0.215471244;0.104472058;0.116043172;0.428176019;0;0;0;0;0
7014;0.000105697;0.000258693;0;0.000094;0.000114155;0;0;0.218329479;0.130988486;0.115704107;0.427393422;0;0;0;0;0
7015;0.000127296;0.000217994;0;0.0001821;0.000114155;0;0;0.204932189;0.215255546;0.115365041;0.426639457;0;0;0;0;0
7016;0.000139296;0.000172095;0;0.000158603;0.000114155;0.122838934;0.122838934;0.206587538;0.256911682;0.115025975;0.425866404;0;0;0;0;0
7017;0.000141395;0.000160996;0;0.000146855;0.000114155;0.289548916;0.289548916;0.173028099;0.221812693;0.114703449;0.425112438;0;0.091510717;0.091510717;0;0
7018;0.000145195;0.000139396;0;0.000164478;0.000114155;0.40361364;0.40361364;0.15253488;0.239546476;0.114364384;0.424339385;0;0.235081656;0.235081656;0;0
7019;0.000148895;0.000116797;0;0.000187974;0.000114155;0.456258897;0.456258897;0.181249665;0.228734906;0.114025318;0.42358542;0;0.320156066;0.320156066;0;0
7020;0.000140395;0.000104397;0;0.000206772;0.000114155;0.482581526;0.482581526;0.228868534;0.256139427;0.113686252;0.422812366;0;0.361868616;0.361868616;0;0
7021;0.000138396;0.000122397;0;0.000187974;0.000114155;0.456258897;0.456258897;0.23457397;0.126628756;0.113347186;0.422058401;0;0.378091829;0.378091829;0;0
7022;0.000137196;0.000102097;0;0.000190324;0.000114155;0.386065221;0.386065221;0.23742117;0.171128194;0.113016391;0.421304435;0;0.33205109;0.33205109;0;0
7023;0.000134396;0.000105897;0;0.000213821;0.000114155;0.298323125;0.298323125;0.197438977;0.210769447;0.112677325;0.420531382;0;0.242638495;0.242638495;0;0
7024;0.000133296;0.000102597;0;0.00022322;0.000114155;0.140387353;0.140387353;0.207514533;0.212485959;0.112346529;0.419777417;0;0.042100388;0.042100388;0;0
7025;0.000129196;0.000120397;0;0.00022322;0.000114155;0;0;0.244252243;0.200210615;0.112007463;0.419004364;0;0;0;0;0
7026;0.000134696;0.000126297;0;0.000164478;0.000114155;0;0;0.262361759;0.17752738;0.111668398;0.418250398;0;0;0;0;0
7027;0.000138596;0.000129297;0;0.000117;0.000114155;0;0;0.264877889;0.095527942;0.111329332;0.417477345;0;0;0;0;0
7028;0.000129796;0.000135996;0;0.0000881;0.000114155;0;0;0.248434757;0.059723392;0.110998536;0.41672338;0;0;0;0;0
7029;0.000123696;0.000141796;0;0.0000587;0.000114155;0;0;0.228603678;0.026249649;0.11065947;0.415950326;0;0;0;0;0
7030;0.000115796;0.000182695;0;0.0000376;0.000114155;0;0;0.205064617;0.010572873;0.110320405;0.415196361;0;0;0;0;0
7031;0.000102497;0.000223694;0;0.0000235;0.000114155;0;0;0.184836254;0.007392586;0.109989609;0.414423308;0;0;0;0;0
7032;9.2577E-05;0.000286492;0;0.0000094;0.000114155;0;0;0.154124015;0.001642797;0.109650543;0.413669342;0;0;0;0;0
7033;8.89671E-05;0.000301792;0;0.00000587;0.000114155;0;0;0.133167298;0.001642797;0.109319747;0.412886745;0;0;0;0;0
7034;8.50773E-05;0.000314992;0;0.00000235;0.000114155;0;0;0.109760665;0.006722129;0.108980682;0.412142324;0;0;0;0;0
7035;8.77172E-05;0.000269993;0;0.00000117;0.000114155;0;0;0.087876953;0.02288683;0.108641616;0.411359727;0;0;0;0;0
7036;8.46973E-05;0.000274693;0;0.0000141;0.000114155;0;0;0.066390525;0.061253861;0.10830255;0.410615305;0;0;0;0;0
7037;9.02671E-05;0.000297392;0;0.0000376;0.000114155;0;0;0.054648584;0.142080876;0.107963485;0.409832708;0;0;0;0;0
7038;0.000104297;0.000300992;0;0.000094;0.000114155;0;0;0.048214795;0.194868015;0.107640959;0.409088287;0;0;0;0;0
7039;0.000124496;0.000258793;0;0.0001821;0.000114155;0;0;0.052264881;0.276902555;0.107301893;0.408334321;0;0;0;0;0
7040;0.000136996;0.000208295;0;0.000158603;0.000114155;0.122838934;0.122838934;0.037267421;0.450073715;0.106962827;0.407551724;0;0;0;0;0
7041;0.000140795;0.000187695;0;0.000146855;0.000114155;0.272000496;0.272000496;0.009744487;0.588433726;0.106623762;0.406807302;0;0.074737734;0.074737734;0;0
7042;0.000144495;0.000161496;0;0.000164478;0.000114155;0.359742592;0.359742592;0.0028472;0.663381073;0.106284696;0.406024705;0;0.140611177;0.140611177;0;0
7043;0.000147895;0.000135196;0;0.000187974;0.000114155;0.438710478;0.438710478;0.0028472;0.647030329;0.10594563;0.405280284;0;0.264539333;0.264539333;0;0
7044;0.000140995;0.000116097;0;0.000206772;0.000114155;0.473807316;0.473807316;0.011410871;0.646096602;0.105606564;0.404497687;0;0.420134241;0.420134241;0;0
7045;0.000137196;0.000126997;0;0.000187974;0.000114155;0.447484688;0.447484688;0.014258072;0.785688711;0.105284038;0.403743721;0;0.42946034;0.42946034;0;0
7046;0.000135296;0.000102497;0;0.000190324;0.000114155;0.40361364;0.40361364;0.014258072;0.844811851;0.104944973;0.402970668;0;0.360439214;0.360439214;0;0
7047;0.000130596;0.000104297;0;0.000213821;0.000114155;0.315871544;0.315871544;0.021155358;0.902699382;0.104605907;0.402216703;0;0.230823437;0.230823437;0;0
7048;0.000126896;0.000107797;0;0.00022322;0.000114155;0.140387353;0.140387353;0.02234721;0.888577647;0.104266841;0.40144365;0;0.071240197;0.071240197;0;0
7049;0.000125896;0.000121897;0;0.00022322;0.000114155;0;0;0.024002559;0.794931199;0.103927776;0.400689684;0;0;0;0;0
7050;0.000132896;0.000130697;0;0.000164478;0.000114155;0;0;0.053589161;0.691171721;0.10359698;0.399916631;0;0;0;0;0
7051;0.000136796;0.000130197;0;0.000117;0.000114155;0;0;0.096032305;0.424104886;0.103257914;0.399162666;0;0;0;0;0
7052;0.000126196;0.000139696;0;0.0000881;0.000114155;0;0;0.133299726;0.2595549;0.102927118;0.398389612;0;0;0;0;0
7053;0.000120896;0.000145396;0;0.0000587;0.000114155;0;0;0.174153736;0.275519517;0.102588053;0.397635647;0;0;0;0;0
7054;0.000114096;0.000187695;0;0.0000376;0.000114155;0;0;0.191137615;0.223602921;0.102248987;0.396862594;0;0;0;0;0
7055;0.000101397;0.000238694;0;0.0000235;0.000114155;0;0;0.226219976;0.206395675;0.101918191;0.396108628;0;0;0;0;0
7056;9.1917E-05;0.000310492;0;0.0000094;0.000114155;0;0;0.208905026;0.213756669;0.101579125;0.395354663;0;0;0;0;0
7057;8.71872E-05;0.000330091;0;0.00000587;0.000114155;0;0;0.195176667;0.144158944;0.10124006;0.39458161;0;0;0;0;0
7058;8.12474E-05;0.000350891;0;0.00000235;0.000114155;0;0;0.186292961;0.113995366;0.100909264;0.393827644;0;0;0;0;0
7059;8.23273E-05;0.000303092;0;0.00000117;0.000114155;0;0;0.166064598;0.151358467;0.100570198;0.393054591;0;0;0;0;0
7060;7.58476E-05;0.000310292;0;0.0000141;0.000114155;0;0;0.129194461;0.189349902;0.100231132;0.392300626;0;0;0;0;0
7061;7.48476E-05;0.000337891;0;0.0000376;0.000114155;0;0;0.106913465;0.250881073;0.099892067;0.391527572;0;0;0;0;0
7062;7.71275E-05;0.000335691;0;0.000094;0.000114155;0;0;0.085416001;0.344215108;0.099561271;0.390773607;0;0;0;0;0
7063;8.56072E-05;0.000283193;0;0.0001821;0.000114155;0;0;0.087876953;0.462844004;0.099222205;0.390000554;0;0;0;0;0
7064;9.83268E-05;0.000219694;0;0.000158603;0.000114155;0.114064724;0.114064724;0.091916005;0.444467846;0.098891409;0.389246588;0;0;0;0;0
7065;0.000106197;0.000196095;0;0.000146855;0.000114155;0.272000496;0.272000496;0.031573021;0.413377562;0.098552344;0.388463991;0;0.022908416;0.022908416;0;0
7066;0.000110696;0.000167996;0;0.000164478;0.000114155;0.386065221;0.386065221;0.005705436;0.402506318;0.098213278;0.38771957;0;0.110773659;0.110773659;0;0
7067;0.000113396;0.000137796;0;0.000187974;0.000114155;0.473807316;0.473807316;0.021155358;0.46109941;0.097874212;0.386936973;0;0.173257519;0.173257519;0;0
7068;0.000115196;0.000117897;0;0.000206772;0.000114155;0.473807316;0.473807316;0.026860794;0.596563465;0.097543416;0.386192551;0;0.317347241;0.317347241;0;0
7069;0.000111396;0.000132197;0;0.000187974;0.000114155;0.456258897;0.456258897;0.039000019;0.604759899;0.097204351;0.385409954;0;0.405150509;0.405150509;0;0
7070;0.000109596;0.000102197;0;0.000190324;0.000114155;0.429936268;0.429936268;0.026860794;0.527632687;0.096865285;0.384655989;0;0.338058577;0.338058577;0;0
7071;0.000105997;0.000103397;0;0.000213821;0.000114155;0.333419963;0.333419963;0.0357445;0.449543668;0.096534489;0.383911567;0;0.221907167;0.221907167;0;0
7072;0.000105697;9.80974E-05;0;0.00022322;0.000114155;0.149161563;0.149161563;0.027191864;0.379538753;0.096195423;0.38312897;0;0.081175041;0.081175041;0;0
7073;0.000107997;0.000106897;0;0.00022322;0.000114155;0;0;0.015449923;0.284095058;0.095856358;0.382384549;0;0;0;0;0
7074;0.000116296;0.000123797;0;0.000164478;0.000114155;0;0;0.011410871;0.29620542;0.095525562;0.381601952;0;0;0;0;0
7075;0.000120596;0.000127097;0;0.000117;0.000114155;0;0;0.019963507;0.133747543;0.095186496;0.38085753;0;0;0;0;0
7076;0.000112596;0.000136396;0;0.0000881;0.000114155;0;0;0.049539074;0.130816484;0.09484743;0.380074933;0;0;0;0;0
